platform,Rank,Name,Price,Chg 24H,Chg 7D,Market Cap,Vol (24h),IDO ROI USD,ATH IDO ROI USD,IDO Date,Raised,seedify,seedify,red kite,red kite,bscpad,bscpad,paid,paid,polka,polka,tpad,tpad,dao maker,dao maker,btc price,btc price,,,,init mcap,init FDMC,launchpad,symbol
BSCPAD,1531,Lovelace WorldLACE,$0.12,0.208,-12.90%,$ 2.31M,$ 576.47K,2.63,47.32,22 Nov 2021,"$150,000",,,,,2.63,47.32,,,,,,,,,,,,,Lovelace WorldLACE,,,BSCPAD
BSCPAD,,MedacoinMEDA,$0.00,-5.77%,-29.90%,N/A,$ 216.19K,2.64,45.98,12 Sep 2021,"$90,000",,,,,2.64,45.98,,,,,,,,,,,,,MedacoinMEDA,,,BSCPAD
BSCPAD,,CrossSwapCSWAP,$0.40,N/A,N/A,$ 7.92M,N/A,39.6,39.6,26 Aug 2021,"$90,000",,,,,39.6,39.6,,,,,,,,,,,,,CrossSwapCSWAP,,,BSCPAD
BSCPAD,"$2,076",Operon OriginsORO,$0.05,0.0468,-17.10%,$ 60.84K,$ 30.82K,0.46,36.26,1 Dec 2021,"$200,000",,,,,0.46,36.26,,,,,,,,,,,,,Operon OriginsORO,,,BSCPAD
BSCPAD,,VerveVERVE,$0.02,0.0315,-14.90%,$ 5.88M,$ 11.43K,23.53,34.14,19 Jan,N/A,,,,,23.53,34.14,,,,,,,,,,,,,VerveVERVE,,,BSCPAD
BSCPAD,,QmallQMALL,$0.51,-2.69%,1.638,N/A,$ 1.32M,14.56,32.51,14 Feb,"$300,000",,,,,14.56,32.51,,,,,,,,,,,,,QmallQMALL,,,BSCPAD
BSCPAD,1436,SwapzSWAPZ,$0.02,N/A,-28%,$ 3.16M,$ 27.08K,3.37,27.35,30 Jun 2021,"$112,500",,,,,3.37,27.35,,,,,,,,,,,,,SwapzSWAPZ,,,BSCPAD
BSCPAD,"$1,401.00",PolkerPKR,$0.04,-0.90%,-35.60%,$ 3.40M,$ 381.93K,1.87,25.65,24 Jun 2021,"$150,750",,,,,1.87,25.65,,,,,,,,,,,,,PolkerPKR,,,BSCPAD
BSCPAD,645,StackOSSTACK,$0.09,0.177,-10.10%,$ 31.17M,$ 122.69K,6.17,24.52,22 Apr 2021,"$210,000",,,,,6.17,24.52,,,,,,,,,,,,,StackOSSTACK,,,BSCPAD
BSCPAD,$894,O3 SwapO3,$0.39,0.0177,-2.39%,$ 13.96M,$ 857.92K,0.39,18.63,11 May 2021,"$150,000",,,,,0.39,18.63,,,,,,,,,,,,,O3 SwapO3,,,BSCPAD
BSCPAD,1655,DexsportDESU,$0.03,0.0131,-13.50%,$ 1.55M,$ 61.89K,1.16,17.61,11 Nov 2021,"$230,000",,,,,1.16,17.61,,,,,,,,,,,,,DexsportDESU,,,BSCPAD
BSCPAD,,Dot.FinancePINK,$0.04,0.0519,-23.60%,$ 150.01K,$ 12.70K,0.51,17.46,17 Jun 2021,"$90,000",,,,,0.51,17.46,,,,,,,,,,,,,Dot.FinancePINK,,,BSCPAD
BSCPAD,,IdentityIDTT,$0.00,0.0484,-22.90%,N/A,$ 3.96K,2.3,17.46,14 Sep 2021,"$80,000",,,,,2.3,17.46,,,,,,,,,,,,,IdentityIDTT,,,BSCPAD
BSCPAD,"$1,534.00",Cook ProtocolCOOK,$0.00,0.0535,-27.80%,$ 2.29M,$ 47.25K,0.09,15.92,30 Mar 2021,"$100,000",,,,,0.09,15.92,,,,,,,,,,,,,Cook ProtocolCOOK,,,BSCPAD
BSCPAD,,Privi TraxTRAX,$0.01,N/A,N/A,$ 6.11K,$36.20,0.35,11.73,9 Aug 2021,"$135,000",,,,,0.35,11.73,,,,,,,,,,,,,Privi TraxTRAX,,,BSCPAD
BSCPAD,,KELVPNKEL,$0.01,0.135,-7.23%,$ 76.64K,$ 3.94K,0.1,11.1,16 Apr 2021,"$50,000",,,,,0.1,11.1,,,,,,,,,,,,,KELVPNKEL,,,BSCPAD
BSCPAD,921,Media Industry Licensing ContentMLT,$0.14,0.0287,-31.10%,$ 13.25M,$ 402.19K,1.58,10.17,16 May 2021,"$170,000",,,,,1.58,10.17,,,,,,,,,,,,,Media Industry Licensing ContentMLT,,,BSCPAD
BSCPAD,2022,WeWayWWY,$0.01,0.0356,-25.40%,$ 154.93K,$ 172.14K,1.94,10.08,10 Jan,"$300,000",,,,,1.94,10.08,,,,,,,,,,,,,WeWayWWY,,,BSCPAD
BSCPAD,,FanadiseFAN,$0.02,0.0878,-5.87%,$ 90.60K,$ 2.56K,0.15,9.08,28 Jul 2021,"$200,000",,,,,0.15,9.08,,,,,,,,,,,,,FanadiseFAN,,,BSCPAD
BSCPAD,,HappyFansHAPPY,$0.00,N/A,-21.90%,$ 896.84K,$ 1.72K,0.48,8.34,9 Nov 2021,"$250,000",,,,,0.48,8.34,,,,,,,,,,,,,HappyFansHAPPY,,,BSCPAD
BSCPAD,1586,PureFiUFI,$0.07,0.217,-28.30%,$ 1.88M,$ 134.68K,1.47,8.27,N/A,"$300,150",,,,,1.47,8.27,,,,,,,,,,,,,PureFiUFI,,,BSCPAD
BSCPAD,"$2,077",FreelaFREL,$0.00,0.0073,-22.70%,$ 52.90K,$ 37.93K,0.08,8.11,26 May 2021,"$75,000",,,,,0.08,8.11,,,,,,,,,,,,,FreelaFREL,,,BSCPAD
BSCPAD,1144,Katana InuKATA,$0.00,-4.25%,-39.60%,$ 7.13M,$ 2.74M,1.54,7.55,22 Dec 2021,"$700,000",,,,,1.54,7.55,,,,,,,,,,,,,Katana InuKATA,,,BSCPAD
BSCPAD,1437,SmoothySMTY,$0.04,-1.75%,-14.40%,$ 3.14M,$ 193.91K,0.09,7.21,21 Apr 2021,"$100,000",,,,,0.09,7.21,,,,,,,,,,,,,SmoothySMTY,,,BSCPAD
BSCPAD,1492,BlockBankBBANK,$0.03,0.084,-21.60%,$ 2.64M,$ 46.57K,0.33,7.06,27 Apr 2021,"$1,000,000",,,,,0.33,7.06,,,,,,,,,,,,,BlockBankBBANK,,,BSCPAD
BSCPAD,,Flourishing AIAI,$0.09,0.0251,-27.60%,$ 197.91K,$ 2.65K,0.75,6.12,19 Sep 2021,"$63,000",,,,,0.75,6.12,,,,,,,,,,,,,Flourishing AIAI,,,BSCPAD
BSCPAD,,MozikMOZ,$0.00,0.0239,-17.20%,$ 35.38K,$14.99,0.07,5.82,5 Jun 2021,"$100,000",,,,,0.07,5.82,,,,,,,,,,,,,MozikMOZ,,,BSCPAD
BSCPAD,"$1,632",XP NetworkXPNET,$0.01,0.0102,-27.60%,$ 1.67M,$ 46.00K,0.41,5.81,13 Sep 2021,"$500,000",,,,,0.41,5.81,,,,,,,,,,,,,XP NetworkXPNET,,,BSCPAD
BSCPAD,1887,World of DefishWOD,$0.04,0.193,-17.40%,$ 489.84K,$ 314.63K,1.35,5.78,28 Dec 2021,"$175,021",,,,,1.35,5.78,,,,,,,,,,,,,World of DefishWOD,,,BSCPAD
BSCPAD,,TeraBlock [OLD]TBC,$0.00,N/A,N/A,N/A,N/A,0,5.67,10 May 2021,"$400,000",,,,,0,5.67,,,,,,,,,,,,,TeraBlock [OLD]TBC,,,BSCPAD
BSCPAD,1790,TradeStarsTSX,$0.11,-0.17%,-16.70%,$ 884.16K,$ 232.37K,0.67,5.64,3 May 2021,"$120,000",,,,,0.67,5.64,,,,,,,,,,,,,TradeStarsTSX,,,BSCPAD
BSCPAD,"$1,859.00",MetafluenceMETO,$0.01,-10.30%,-31%,$ 629.03K,$ 118.50K,1.94,5.41,23 Jan,"$300,000",,,,,1.94,5.41,,,,,,,,,,,,,MetafluenceMETO,,,BSCPAD
BSCPAD,944,EQIFIEQX,$0.10,0.168,-31.40%,$ 12.12M,$ 287.36K,0.66,4.97,1 Aug 2021,"$84,375",,,,,0.66,4.97,,,,,,,,,,,,,EQIFIEQX,,,BSCPAD
BSCPAD,"$1,554",DecubateDCB,$0.02,N/A,-14%,$ 2.16M,$ 46.10K,1.4,4.87,5 Jul 2021,"$90,000",,,,,1.4,4.87,,,,,,,,,,,,,DecubateDCB,,,BSCPAD
BSCPAD,1716,Atlantis MetaverseTAU,$0.09,0.148,-11.20%,$ 1.21M,$ 643.01K,0.74,4.3,7 Dec 2021,"$125,000",,,,,0.74,4.3,,,,,,,,,,,,,Atlantis MetaverseTAU,,,BSCPAD
BSCPAD,1455,Roseon FinanceROSN,$0.11,-0.44%,-29%,$ 2.98M,$ 405.85K,0.74,4.25,9 May 2021,"$90,000",,,,,0.74,4.25,,,,,,,,,,,,,Roseon FinanceROSN,,,BSCPAD
BSCPAD,1986,SafeLaunchSFEX,$0.61,0.0237,-2.70%,$ 232.76K,$ 48.75K,1.23,4.21,4 Jul 2021,"$112,500",,,,,1.23,4.21,,,,,,,,,,,,,SafeLaunchSFEX,,,BSCPAD
BSCPAD,,Lever NetworkLEV,$0.02,-6.13%,-8.34%,$ 369.48K,$ 12.68K,0.05,3.99,2 May 2021,"$135,000",,,,,0.05,3.99,,,,,,,,,,,,,Lever NetworkLEV,,,BSCPAD
BSCPAD,1646,SpheriumSPHRI,$0.07,-1.55%,-5.08%,$ 1.62M,$ 50.08K,0.38,3.89,15 Jun 2021,"$125,000",,,,,0.38,3.89,,,,,,,,,,,,,SpheriumSPHRI,,,BSCPAD
BSCPAD,,InvestDexINVEST,$0.03,0.0787,-7.47%,$ 778.13K,$ 5.18K,0.46,3.13,13 Jun 2021,"$90,000",,,,,0.46,3.13,,,,,,,,,,,,,InvestDexINVEST,,,BSCPAD
BSCPAD,,VikingsChainVikC,$0.01,0.0042,-0.35%,$ 82.20K,$111.18,0.27,3.03,15 Sep 2021,N/A,,,,,0.27,3.03,,,,,,,,,,,,,VikingsChainVikC,,,BSCPAD,VIKC
BSCPAD,,GlimpseGLMS,$0.02,0.12,-11.20%,$ 383.94K,$ 3.37K,0.65,2.75,N/A,N/A,,,,,0.65,2.75,,,,,,,,,,,,,GlimpseGLMS,,,BSCPAD
BSCPAD,1497,Marvelous NFTsMNFT,$0.25,0.0044,-0.53%,$ 2.60M,$ 116.04K,2.1,2.71,13 Jan,"$300,057",,,,,2.1,2.71,,,,,,,,,,,,,Marvelous NFTsMNFT,,,BSCPAD
BSCPAD,,YDragonYDR,$0.01,0.0595,-52.80%,$ 789.92K,$ 1.10K,0.17,2.68,12 Aug 2021,"$800,000",,,,,0.17,2.68,,,,,,,,,,,,,YDragonYDR,,,BSCPAD
BSCPAD,,X22X22,$0.02,0.0439,-24.70%,$ 34.65K,$169.12,0.05,2.16,18 Jul 2021,"$250,000",,,,,0.05,2.16,,,,,,,,,228.5714286,35.2,,32000,X22X22,,,BSCPAD
BSCPAD,"$2,016",Alium SwapALM,$0.05,-17.70%,0.463,$ 166.75K,$ 217.33K,0.16,2.08,17 May 2021,"$445,000",,,,,0.16,2.08,,,,,,,,,,,,,Alium SwapALM,,,BSCPAD
BSCPAD,,NFT StarsNFTS,$0.61,0.0609,-19.40%,$ 831.01K,$ 7.38K,0.3,1.91,4 Jun 2021,"$250,000",,,,,0.3,1.91,,,,,,,,,,,,,NFT StarsNFTS,,,BSCPAD
BSCPAD,1805,LiquidiftyLQT,$0.09,N/A,-26%,$ 837.51K,$ 21.88K,0.09,1.58,14 Jun 2021,"$200,000",,,,,0.09,1.58,,,,,,,,,,,,,LiquidiftyLQT,,,BSCPAD
BSCPAD,,Polar SyncPOLAR,$0.03,-0.18%,0.227,$ 3.21M,N/A,0.42,1.15,29 Aug 2021,"$1,000,000",,,,,0.42,1.15,,,,,,,,,,,,,Polar SyncPOLAR,,,BSCPAD
BSCPAD,"$1,798.00",MeDIA eYeEYE,$0.01,-20.80%,-35.50%,$ 851.31K,$ 119.35K,0.06,1.09,18 Nov 2021,N/A,,,,,0.06,1.09,,,,,,,,,,,,,MeDIA eYeEYE,,,BSCPAD
BSCPAD,,GreenheartCBD,$0.03,0.0626,-22.90%,$ 289.35K,$ 10.70K,0.31,0.96,5 May 2021,"$450,000",,,,,0.31,0.96,,,,,,,,,,,,,GreenheartCBD,,,BSCPAD
BSCPAD,,XionXGT,$0.04,N/A,-16.30%,N/A,$ 1.37K,0.21,0.92,6 Jul 2021,"$113,400",,,,,0.21,0.92,,,,,,,,,,,,,XionXGT,,,BSCPAD
BSCPAD,,DemodyfiDMOD,$0.04,0.0982,-29.10%,$ 320.65K,$10.82,0.17,0.89,9 Jun 2021,"$300,000",,,,,0.17,0.89,,,,,,,,,,,,,DemodyfiDMOD,,,BSCPAD
BSCPAD,,PolkaTrailTRAIL,$0.00,N/A,-62.60%,N/A,N/A,0.03,0.36,22 Jun 2021,"$200,000",,,,,0.03,0.36,paid,ath,,,,,,,,,,,PolkaTrailTRAIL,,,BSCPAD
PAID,343,Thetan ArenaTHG,$1.69,0.0632,-26.70%,$ 121.66M,$ 4.31M,21.12,264.17,15 Sep 2021,"$100,000",,,,,,,21.12,264.17,,,,,,,,,,,Thetan ArenaTHG,,,PAID
PAID,$426.00,Star AtlasATLAS,$0.04,0.0373,-26.20%,$ 77.78M,$ 4.64M,26.09,195.66,29 Aug 2021,"$248,400",,,,,,,26.09,195.66,,,,,,,,,,,Star AtlasATLAS,,,PAID
PAID,479,AIOZ NetworkAIOZ,$0.15,0.018,-18.10%,$ 61.12M,$ 438.68K,10.09,184.91,1 Apr 2021,"$155,000",,,,,,,10.09,184.91,,,,,,,,,,,AIOZ NetworkAIOZ,,,PAID
PAID,"$1,699",BeyondFiBYN,$0.15,0.0082,-40.10%,$ 1.28M,$ 432.92K,0.29,174.97,11 Apr 2021,"$75,000",,,,,,,0.29,174.97,,,,,,,,,,,BeyondFiBYN,,,PAID
PAID,563,Star Atlas DAOPOLIS,$2.05,0.0386,-19.20%,$ 44.26M,$ 1.27M,14.85,136.81,29 Aug 2021,"$248,400",,,,,,,14.85,136.81,,,,,,,,,,,Star Atlas DAOPOLIS,,,PAID
PAID,951,SplytSHOPX,$0.13,0.029,-23.40%,$ 11.88M,$ 235.84K,3.09,116.63,30 Mar 2021,"$219,000",,,,,,,3.09,116.63,,,,,,,,,,,SplytSHOPX,,,PAID
PAID,817,Sidus HeroesSIDUS,$0.04,0.0048,-27.30%,$ 17.83M,$ 663.59K,23.22,109.29,14 Dec 2021,"$200,000",,,,,,,23.22,109.29,,,,,,,,,,,Sidus HeroesSIDUS,,,PAID
PAID,"$1,873.00",Blind BoxesBLES,$0.03,0.0654,-12.70%,$ 573.92K,$ 40.81K,0.21,80.78,25 Mar 2021,"$150,000",,,,,,,0.21,80.78,,,,,,,,,,,Blind BoxesBLES,,,PAID
PAID,188,MetisDAOMETIS,$115,0.139,-27.50%,$ 286.25M,$ 8.01M,23.09,66.4,12 May 2021,"$100,000",,,,,,,23.09,66.4,,,,,,,,,,,MetisDAOMETIS,,,PAID
PAID,1572,Good Games GuildGGG,$1.57,0.0394,-26.30%,$ 2.03M,$ 321.56K,5.22,55.95,4 Nov 2021,"$125,000",,,,,,,5.22,55.95,,,,,,,,,,,Good Games GuildGGG,,,PAID
PAID,1953,Equalizer FinanceEQZ,$0.11,-0.08%,-21.10%,$ 308.51K,$ 303.29K,0.89,53.27,8 Apr 2021,"$100,000",,,,,,,0.89,53.27,,,,,,,,,,,Equalizer FinanceEQZ,,,PAID
PAID,1531,Lovelace WorldLACE,$0.12,0.208,-12.90%,$ 2.31M,$ 576.47K,2.63,47.32,21 Nov 2021,"$150,000",,,,,,,2.63,47.32,,,,,,,,,,,Lovelace WorldLACE,,,PAID
PAID,1746,ProjectOasisOASIS,$0.51,0.0129,-29.20%,$ 1.03M,$ 28.11K,2.55,44.13,12 Oct 2021,"$150,000",,,,,,,2.55,44.13,,,,,,,,,,,ProjectOasisOASIS,,,PAID
PAID,,Shadows NetworkDOWS,$0.06,0.0283,-15.20%,$ 450.05K,$ 3.69K,0.49,34.76,1 Mar 2021,"$125,000",,,,,,,0.49,34.76,,,,,,,,,,,Shadows NetworkDOWS,,,PAID
PAID,961,Lossless ProtocolLSS,$0.51,0.0203,-30.30%,$ 11.46M,$ 1.11M,6.65,34.33,2 Jun 2021,"$200,000",,,,,,,6.65,34.33,,,,,,,,,,,Lossless ProtocolLSS,,,PAID
PAID,"$1,006",KastaKASTA,$0.28,-0.48%,-26.50%,$ 10.25M,$ 467.68K,6.93,33.75,3 Jan,"$500,000",,,,,,,6.93,33.75,,,,,,,,,,,KastaKASTA,,,PAID
PAID,1274,Sidus Heroes DAOSENATE,$1.19,0.0027,-29.50%,$ 5.08M,$ 59.01K,6.62,32.55,14 Dec 2021,"$200,000",,,,,,,6.62,32.55,,,,,,,,,,,Sidus Heroes DAOSENATE,,,PAID
PAID,692,TernoaCAPS,$0.05,0.0477,-16%,$ 25.96M,$ 277.86K,6.59,28.85,27 May 2021,"$200,000",,,,,,,6.59,28.85,,,,,,,,,,,TernoaCAPS,,,PAID
PAID,$776.00,Deeper NetworkDPR,$0.09,0.0032,-9.48%,$ 19.67M,$ 1.80M,7.69,28.58,4 Apr 2021,"$750,000",,,,,,,7.69,28.58,,,,,,,,,,,Deeper NetworkDPR,,,PAID
PAID,1573,PathDAOPATH,$0.04,0.0672,-3.13%,$ 2.02M,$ 16.57K,2.81,28.25,30 Nov 2021,"$250,000",,,,,,,2.81,28.25,,,,,,,,,,,PathDAOPATH,,,PAID
PAID,$645,StackOSSTACK,$0.09,0.177,-10.10%,$ 31.17M,$ 122.69K,6.17,24.52,22 Apr 2021,"$210,000",,,,,,,6.17,24.52,,,,,,,,,,,StackOSSTACK,,,PAID
PAID,1268,Monsta InfiniteMONI,$0.26,-3.69%,-33.30%,$ 5.13M,$ 392.94K,1.3,24.31,15 Sep 2021,"$80,000",,,,,,,1.3,24.31,,,,,,,,,,,Monsta InfiniteMONI,,,PAID
PAID,1256,CornucopiasCOPI,$0.03,N/A,-24.30%,$ 5.25M,$ 518.18K,7.53,21.28,8 Dec 2021,"$300,000",,,,,,,7.53,21.28,,,,,,,,,,,CornucopiasCOPI,,,PAID
PAID,,DrifeDRF,$0.00,-0.88%,-10.20%,N/A,$ 29.06K,0.35,20.73,5 Aug 2021,"$150,000",,,,,,,0.35,20.73,,,,,,,,,,,DrifeDRF,,,PAID
PAID,"$1,560.00",PlethoriPLE,$0.04,0.076,0.132,$ 2.11M,$ 123.41K,1,19.47,2 May 2021,"$100,000",,,,,,,1,19.47,,,,,,,,,,,PlethoriPLE,,,PAID
PAID,,Dot.FinancePINK,$0.04,0.0519,-23.60%,$ 150.01K,$ 12.70K,0.51,17.46,17 Jun 2021,"$100,000",,,,,,,0.51,17.46,,,,,,,,,,,Dot.FinancePINK,,,PAID
PAID,"$1,053",IspolinkISP,$0.00,0.0674,-19.10%,$ 8.92M,$ 4.26M,1.85,15.62,5 May 2021,"$100,000",,,,,,,1.85,15.62,,,,,,,,,,,IspolinkISP,,,PAID
PAID,1414,MetastrikeMTS,$0.21,0.0054,-26.40%,$ 3.33M,$ 635.61K,4.25,14.83,11 Jan,"$142,500",,,,,,,4.25,14.83,,,,,,,,,,,MetastrikeMTS,,,PAID
PAID,1329,bloXmove TokenBLXM,$1.40,-13.80%,-28.30%,$ 4.35M,$ 150.03K,1.76,14.27,21 Oct 2021,"$200,000",,,,,,,1.76,14.27,,,,,,,,,,,bloXmove TokenBLXM,,,PAID
PAID,1291,IOI TokenIOI,$0.67,0.0341,-16.10%,$ 4.83M,$ 526.04K,1.67,13.81,9 May 2021,"$200,000",,,,,,,1.67,13.81,,,,,,,,,,,IOI TokenIOI,,,PAID
PAID,"$1,211.00",SolchicksCHICKS,$0.02,0.0423,-23.10%,$ 5.88M,$ 605.05K,0.4,13.19,2 Dec 2021,"$300,000",,,,,,,0.4,13.19,,,,,,,,,,,SolchicksCHICKS,,,PAID
PAID,1960,AffynFYN,$0.29,0.0216,-38%,$ 292.21K,$ 199.05K,2.09,13.17,27 Jan,"$400,000",,,,,,,2.09,13.17,,,,,,,,,,,AffynFYN,,,PAID
PAID,,Pandora ProtocolPNDR,$0.02,0.0364,-27.50%,N/A,$ 2.23K,0.11,12.52,29 Aug 2021,"$150,000",,,,,,,0.11,12.52,,,,,,,,,,,Pandora ProtocolPNDR,,,PAID
PAID,1050,MadworldUMAD,$0.16,0.0051,0.259,$ 9.02M,$ 60.49K,5.86,12.47,N/A,"$420,000",,,,,,,5.86,12.47,,,,,,,,,,,MadworldUMAD,,,PAID
PAID,,Privi TraxTRAX,$0.01,N/A,-13.70%,$ 6.11K,$36.20,0.35,11.73,9 Aug 2021,"$150,000",,,,,,,0.35,11.73,,,,,,,,,,,Privi TraxTRAX,,,PAID
PAID,,Relite.finance RELI,$0.01,0.0832,-23.20%,$ 607.49K,$ 14.79K,0.23,10.71,16 May 2021,"$500,000",,,,,,,0.23,10.71,,,,,,,,,,,Relite.finance RELI,,,PAID
PAID,,CollateralCOLL,$0.05,0.0556,-10.90%,$ 364.27K,N/A,0.13,9.91,15 Apr 2021,"$100,000",,,,,,,0.13,9.91,,,,,,,439.2857143,67.65,,61500,CollateralCOLL,,,PAID
PAID,"$2,066",Alphr.FinanceALPHR,$0.04,-10.90%,-43.60%,$ 73.89K,$ 35.87K,0.03,8.88,25 Apr 2021,"$100,000",,,,,,,0.03,8.88,,,,,,,,,,,Alphr.FinanceALPHR,,,PAID
PAID,,ArGoARGO,$0.05,0.0733,-42.40%,$ 894.68K,$812.94,0.41,8.79,11 May 2021,"$250,000",,,,,,,0.41,8.79,,,,,,,,,,,ArGoARGO,,,PAID
PAID,1344,Citadel.oneXCT,$0.09,0.0785,-3.31%,$ 4.15M,$ 64.85K,1.07,8.75,18 Aug 2021,"$400,000",,,,,,,1.07,8.75,,,,,,,,,,,Citadel.oneXCT,,,PAID
PAID,1586,PureFiUFI,$0.07,0.217,-28.30%,$ 1.88M,$ 134.68K,1.47,8.27,26 Jul 2021,"$200,150",,,,,,,1.47,8.27,,,,,,,,,,,PureFiUFI,,,PAID
PAID,,TotemCTZN,$0.03,-2.25%,-37.80%,$ 676.29K,$ 5.58K,0.68,8.11,16 Dec 2021,"$237,500",,,,,,,0.68,8.11,,,,,,,,,,,TotemCTZN,,,PAID
PAID,2080,Creator PlatformCTR,$0.04,0.0796,-2.08%,$ 48.96K,$ 16.78K,0.37,7.92,7 Sep 2021,"$300,000",,,,,,,0.37,7.92,,,,,,,,,,,Creator PlatformCTR,,,PAID
PAID,,Bright Union BRIGHT,$0.06,0.0321,-19.30%,$ 1.05M,$ 2.29K,0.62,7.26,4 Aug 2021,"$150,000",,,,,,,0.62,7.26,,,,,,,,,,,Bright Union BRIGHT,,,PAID
PAID,1437,SmoothySMTY,$0.04,-1.75%,-14.40%,$ 3.14M,$ 193.91K,0.09,7.21,26 Apr 2021,"$150,000",,,,,,,0.09,7.21,,,,,,,,,,,SmoothySMTY,,,PAID
PAID,1492,BlockBankBBANK,$0.03,0.084,-21.60%,$ 2.64M,$ 46.57K,0.33,7.06,27 Apr 2021,"$1,000,000",,,,,,,0.33,7.06,,,,,,,,,,,BlockBankBBANK,,,PAID
PAID,,OMNI - People DrivenOAI,$0.02,0.0196,-15.50%,N/A,$ 10.85K,1.04,6.88,15 Jul 2021,"$200,000",,,,,,,1.04,6.88,,,,,,,,,,,OMNI - People DrivenOAI,,,PAID
PAID,,Octopus ProtocolOPS,$0.02,-4.78%,-22.40%,$ 484.40K,$ 5.08K,0.14,6.83,10 Jun 2021,"$150,000",,,,,,,0.14,6.83,,,,,,,,,,,Octopus ProtocolOPS,,,PAID
PAID,"$1,697",SugarBounceTIP,$0.22,0.102,-22.30%,$ 1.31M,$ 53.59K,0.39,6.25,18 Nov 2021,"$150,000",,,,,,,0.39,6.25,,,,,,,,,,,SugarBounceTIP,,,PAID
PAID,,AlphadexROAR,$0.16,-8.82%,0.12,N/A,$ 295.22K,0.73,5.97,20 Jan,N/A,,,,,,,0.73,5.97,,,,,,,,,,,AlphadexROAR,,,PAID
PAID,,MozikMOZ,$0.00,0.0239,-17.20%,$ 35.38K,$14.99,0.07,5.82,6 Jun 2021,"$180,000",,,,,,,0.07,5.82,,,,,,,,,,,MozikMOZ,,,PAID
PAID,,Pocket ArenaPOC,$0.36,-0.03%,-8.43%,N/A,$534.68,3.59,5.73,9 Nov 2021,"$75,000",,,,,,,3.59,5.73,,,,,,,,,,,Pocket ArenaPOC,,,PAID
PAID,,Plutos NetworkPLUT,$0.04,0.0926,-19.30%,$ 101.03K,$ 2.46K,0.12,5.43,21 Jun 2021,"$175,000",,,,,,,0.12,5.43,,,,,,,,,,,Plutos NetworkPLUT,,,PAID
PAID,,Cryption NetworkCNT,$0.03,-0.02%,N/A,$ 242.07K,N/A,0.21,5.42,7 Jun 2021,"$175,000",,,,,,,0.21,5.42,,,,,,,,,,,Cryption NetworkCNT,,,PAID
PAID,$851,Rainmaker GamesRAIN,$0.34,-6.15%,-25.50%,$ 15.71M,$ 972.90K,1.36,5.38,15 Dec 2021,"$250,000",,,,,,,1.36,5.38,,,,,,,,,,,Rainmaker GamesRAIN,,,PAID
PAID,1163,OjamuOJA,$0.18,0.231,-18.50%,$ 6.72M,$ 110.56K,1.52,5.11,6 Oct 2021,"$250,600",,,,,,,1.52,5.11,,,,,,,,,,,OjamuOJA,,,PAID
PAID,1285,AllyDRCT,$0.01,0.0494,-20.40%,$ 4.94M,$ 56.75K,1.64,5.08,30 Jun 2021,"$200,000",,,,,,,1.64,5.08,,,,,,,,,,,AllyDRCT,,,PAID
PAID,,ChimerasCHIM,$0.08,0.0435,-12.90%,N/A,$561.47,0.14,4.99,27 Oct 2021,"$150,000",,,,,,,0.14,4.99,,,,,,,,,,,ChimerasCHIM,,,PAID
PAID,1526,TribeOneHAKA,$0.08,-7.68%,-16.80%,$ 2.33M,$ 408.15K,0.68,4.92,22 Jun 2021,"$150,000",,,,,,,0.68,4.92,,,,,,,,,,,TribeOneHAKA,,,PAID
PAID,"$1,554",DecubateDCB,$0.02,N/A,-14%,$ 2.16M,$ 46.10K,1.4,4.87,5 Jul 2021,"$150,000",,,,,,,1.4,4.87,,,,,,,,,,,DecubateDCB,,,PAID
PAID,987,HoDooiHOD,$0.05,0.052,-25.80%,$ 10.65M,$ 423.94K,1.17,4.69,13 Jun 2021,"$250,000",,,,,,,1.17,4.69,,,,,,,,,,,HoDooiHOD,,,PAID
PAID,,VegaswapVGA,$0.00,-3.22%,-23.90%,$ 9.68K,$10.32,0.01,4.42,12 Sep 2021,"$200,000",,,,,,,0.01,4.42,,,,,,,,,,,VegaswapVGA,,,PAID
PAID,,NFTifyN1,$0.03,0.0574,-25.50%,$ 604.04K,$279.88,0.37,3.11,3 Jun 2021,"$140,000",,,,,,,0.37,3.11,,,,,,,,,,,NFTifyN1,,,PAID,N1
PAID,,HypersignHID,$0.05,0.0139,-23.60%,$ 104.41K,$ 3.59K,0.18,3.05,8 Jun 2021,"$200,000",,,,,,,0.18,3.05,,,,,,,,,,,HypersignHID,,,PAID
PAID,"$1,223",Globe Derivative ExchangeGDT,$0.21,0.0521,0.0336,$ 5.74M,$ 148.08K,0.2,2.31,11 May 2021,"$2,000,000",,,,,,,0.2,2.31,,,,,,,,,,,Globe Derivative ExchangeGDT,,,PAID
PAID,,XFaiXFIT,$0.05,-0.84%,-2.18%,$ 11.07M,$ 6.14K,0.41,1.94,28 Apr 2021,"$100,000",,,,,,,0.41,1.94,,,,,,,,,,,XFaiXFIT,,,PAID
PAID,,2crazyNFT2CRZ,$0.01,0.0727,-18.50%,N/A,$ 179.74K,0.3,1.93,24 Jun 2021,"$225,000",,,,,,,0.3,1.93,,,,,,,,,,,2crazyNFT2CRZ,,,PAID
