,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale
298,26111,720.0,unilend,UniLend,UFT,DeFi,"[{'startDate': '2020-10-14', 'type': 'ICO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.15, 'hardCap': 150000, 'raise': 150000}}}, {'type': 'Private', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.12, 'raise': 2400000}}}, {'type': 'Private', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.07, 'raise': 700000}}}]",Utility,
299,30648,721.0,manifold-finance,Manifold Finance,FOLD,DeFi,"[{'startDate': '2021-06-01', 'endDate': '2021-06-02', 'type': 'Private', 'tokensForSale': 50000, 'values': {'ETH': {'price': 0.0012, 'raise': 60}, 'USD': {'price': 3, 'raise': 150000}}}]",Utility,
300,162737,722.0,star-atlas-polis,Star Atlas DAO,POLIS,Gaming,"[{'startDate': '2021-08-26', 'endDate': '2021-08-26', 'type': 'IEO', 'tokensForSale': 3600000, 'values': {'USD': {'price': 0.138, 'raise': 500000}}, 'ieoPlatformExchange': {'id': 127, 'name': 'FTX', 'slug': 'ftx'}}, {'startDate': '2021-09-01', 'endDate': '2021-09-02', 'type': 'IDO', 'tokensForSale': 1800000, 'values': {'USD': {'price': 0.138, 'raise': 248400}}}, {'startDate': '2021-08-30', 'endDate': '2021-09-02', 'type': 'IDO', 'tokensForSale': 1800000, 'values': {'USD': {'price': 0.138, 'raise': 248400}}}]",Utility,
301,90495,724.0,stratos,Stratos ,STOS,Cloud Storage,"[{'startDate': '2021-06-09', 'endDate': '2021-06-09', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.3, 'raise': 300000}}}, {'type': 'Seed', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.065, 'raise': 390000}}}, {'type': 'Private', 'tokensForSale': 9500000, 'values': {'USD': {'price': 0.09, 'raise': 855000}}}, {'type': 'Private 2', 'tokensForSale': 4500000, 'values': {'USD': {'price': 0.13, 'raise': 585000}}}]",,
302,9617,733.0,suku-t,SUKU,SUKU,DeFi,"[{'startDate': '2019-10-31', 'endDate': '2019-11-07', 'type': 'IEO', 'tokensForSale': 27500000, 'values': {'USD': {'raise': 2750000, 'price': 0.1, 'hardCap': 2750000}}, 'ieoPlatformExchange': {'id': 16, 'name': 'Liquid', 'slug': 'liquid'}}, {'startDate': '2019-02-01', 'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'raise': 2000000, 'hardCap': 2000000, 'price': 0.085}}}, {'startDate': '2017-10-01', 'endDate': '2019-02-01', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.067, 'raise': 12000000}}}]",Utility,27500000.0
303,174480,734.0,undead-blocks,Undead Blocks,UNDEAD,Gaming,"[{'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'raise': 1100000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'raise': 600000}}}, {'startDate': '2022-05-03', 'endDate': '2022-05-04', 'type': 'IEO', 'tokensForSale': 200000, 'values': {'USD': {'price': 0.5}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
304,2098,736.0,dock,Dock,DOCK,Data Service,"[{'startDate': '2018-02-21', 'endDate': '2018-04-06', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0833, 'hardCap': 20000000, 'raise': 20140818}, 'BTC': {'price': 1.25286750877768e-05}, 'ETH': {'price': 9.333e-05}}}]",,
305,172103,738.0,coinweb,Coinweb,CWEB,Cloud Computing,"[{'type': 'Seed', 'tokensForSale': 282119956, 'values': {'USD': {'price': 0.005, 'raise': 1409286}}}, {'type': 'Private', 'tokensForSale': 538461538, 'values': {'USD': {'price': 0.0065, 'raise': 3500000}}}, {'type': 'Strategic', 'tokensForSale': 410256412, 'values': {'USD': {'price': 0.00975, 'raise': 4000000}}}, {'type': 'IDO', 'tokensForSale': 23076923, 'values': {'USD': {'price': 0.013, 'raise': 300000}}}]",Utility,
306,49875,740.0,shyft-network,Shyft Network,SHFT,Verification,"[{'startDate': '2021-03-26', 'endDate': '2021-03-26', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.2, 'raise': 500000}}}]",,
307,173270,742.0,outerring,Outer Ring,GQ,Gaming,"[{'startDate': '2022-03-03', 'endDate': '2022-03-03', 'type': 'IDO', 'tokensForSale': 56250000, 'values': {'USD': {'price': 0.004, 'raise': 225000}}}, {'startDate': '2022-03-02', 'endDate': '2022-03-02', 'type': 'IDO', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.004, 'raise': 100000}}}, {'type': 'Seed', 'tokensForSale': 1000000000, 'values': {'USD': {'price': 0.0015, 'raise': 1500000}}}, {'type': 'Private', 'tokensForSale': 2000000000, 'values': {'USD': {'price': 0.0025, 'raise': 5000000}}}, {'startDate': '2022-03-02', 'endDate': '2022-03-02', 'type': 'IDO', 'tokensForSale': 87500000, 'values': {'USD': {'price': 0.004, 'raise': 350000}}}, {'startDate': '2022-03-03', 'endDate': '2022-03-03', 'type': 'IDO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.004, 'raise': 200000}}}]",Utility,
308,174548,743.0,lunr-token,Lunr Token,LUNR,Trading and investment,"[{'startDate': '2022-05-08', 'endDate': '2022-05-09', 'type': 'IEO', 'tokensForSale': 160711, 'values': {'USD': {'price': 0.622}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,160711.0
309,90651,744.0,solanium,Solanium,SLIM,Trading and investment,"[{'type': 'Seed', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.1, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 15000000, 'values': {'USD': {'price': 0.133, 'raise': 2000000}}}, {'startDate': '2021-05-14', 'endDate': '2021-05-14', 'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.2, 'raise': 1000000}}}]",Utility,
310,20622,745.0,stake,Stake,STAKE,Blockchain Service,"[{'startDate': '2020-04-28', 'endDate': '2020-04-28', 'type': 'IEO', 'tokensForSale': 400000, 'values': {'USD': {'hardCap': 220000, 'price': 0.55, 'raise': 220000}}, 'ieoPlatformExchange': {'id': 84, 'name': 'AscendEX', 'slug': 'bitmax'}}, {'type': 'Private', 'tokensForSale': 1408451, 'values': {'USD': {'price': 0.355, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 562500, 'values': {'USD': {'price': 0.4, 'raise': 225000}}}]",Utility,2370000.0
311,170250,746.0,solend,Solend,SLND,DeFi,"[{'startDate': '2021-11-01', 'endDate': '2021-11-03', 'type': 'IDO', 'tokensForSale': 4000000, 'values': {'USD': {'price': 6.5686, 'raise': 26274440}}}, {'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'raise': 6500000}}}]",Utility,
312,174503,747.0,stream-coin,StreamCoin,STRM,Entertainment,"[{'startDate': '2022-05-05', 'endDate': '2022-05-06', 'type': 'IEO', 'tokensForSale': 166667, 'values': {'USD': {'price': 0.9}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2022-02-01', 'endDate': '2022-04-30', 'type': 'ICO', 'tokensForSale': 500000000, 'values': {}}]",,
313,171131,748.0,sportium,Sportium,SPRT,Non-Fungible Tokens (NFT),"[{'startDate': '2021-12-07', 'endDate': '2021-12-08', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.03, 'raise': 324000}}}]",,
314,135,749.0,time-new-bank,Time New Bank,TNB,Marketplace,"[{'startDate': '2017-11-14', 'endDate': '2017-11-21', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0171, 'hardCap': 14400000, 'raise': 14360000}, 'BTC': {'price': 2.11e-06}, 'ETH': {'price': 5e-05, 'hardCap': 40000}}}]",,
315,7314,757.0,altura,Altura,ALU,Gaming,"[{'startDate': '2021-04-29', 'endDate': '2021-04-29', 'type': 'IDO', 'tokensForSale': 315789473, 'values': {'USD': {'price': 0.00057, 'raise': 180000}}}]",Utility,
316,104083,761.0,crabada,Crabada,CRA,Gaming,"[{'type': 'Private', 'tokensForSale': 60000000, 'values': {'USD': {'price': 0.1, 'raise': 600000}}}, {'startDate': '2021-10-10', 'endDate': '2021-11-11', 'type': 'IDO', 'tokensForSale': 37777778, 'values': {'USD': {'price': 0.018, 'raise': 680000}}}, {'startDate': '2021-11-02', 'endDate': '2021-11-09', 'type': 'IDO', 'tokensForSale': 22222222, 'values': {'USD': {'price': 0.018, 'raise': 400000}}}]",Utility,
317,106523,763.0,ternoa,Ternoa,CAPS,Blockchain infrastructure,"[{'startDate': '2021-05-27', 'endDate': '2021-05-28', 'type': 'IDO', 'tokensForSale': 18750000, 'values': {'USD': {'price': 0.008, 'raise': 150000}}}, {'startDate': '2021-05-28', 'endDate': '2021-05-28', 'type': 'IDO', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.008, 'raise': 200000}}}, {'type': 'Seed', 'tokensForSale': 200000000, 'values': {'USD': {'price': 0.0024, 'raise': 480000}}}, {'type': 'Strategic 2', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.0072, 'raise': 720000}}}, {'type': 'Private', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.0072, 'raise': 180000}}}, {'type': 'Private 2', 'tokensForSale': 125000000, 'values': {'USD': {'price': 0.0096, 'raise': 1200000}}}, {'type': 'Strategic', 'tokensForSale': 150000000, 'values': {'USD': {'price': 0.009, 'raise': 1350000}}}]",Utility,
318,169655,766.0,gods-unchained,Gods Unchained,GODS,Gaming,"[{'startDate': '2021-10-13', 'endDate': '2021-10-13', 'type': 'ICO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.336, 'raise': 6720000}}}, {'startDate': '2021-10-13', 'endDate': '2021-10-13', 'type': 'ICO', 'tokensForSale': 15000000, 'values': {'USD': {'price': 0.24, 'raise': 3600000}}}]",Utility,
319,50013,767.0,dorafactory,DoraFactory,DORA,Blockchain Service,"[{'startDate': '2021-03-21', 'endDate': '2021-03-21', 'type': 'IDO', 'tokensForSale': 12500, 'values': {'USD': {'price': 8, 'raise': 100000}}}, {'startDate': '2021-03-21', 'endDate': '2021-03-20', 'type': 'IEO', 'tokensForSale': 8000, 'values': {'USD': {'price': 10, 'raise': 80000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-03-21', 'endDate': '2021-03-20', 'type': 'IEO', 'tokensForSale': 8000, 'values': {'USD': {'price': 10, 'raise': 80000}}, 'ieoPlatformExchange': {'id': 110, 'name': 'MEXC Global', 'slug': 'mxc'}}, {'startDate': '2021-03-22', 'endDate': '2021-03-21', 'type': 'IDO', 'tokensForSale': 5000, 'values': {'USD': {'price': 10, 'raise': 50000}}}, {'startDate': '2021-03-22', 'endDate': '2021-03-21', 'type': 'IDO', 'tokensForSale': 2500, 'values': {'USD': {'price': 10, 'raise': 25000}}}, {'type': 'Private', 'tokensForSale': 1000000, 'values': {}}, {'type': 'Private/Pre-sale', 'tokensForSale': 1000000, 'values': {}}]",Utility,
320,6540,771.0,v-systems,V Systems,VSYS,Data Service,"[{'startDate': '2019-03-27', 'endDate': '2019-03-27', 'type': 'IEO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0265, 'raise': 600000}}, 'ieoPlatformExchange': {'id': 7, 'name': 'ZB.COM', 'slug': 'zb'}}]",,
321,1622,772.0,switcheo,Carbon,SWTH,Exchange token,"[{'endDate': '2018-03-17', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.016}, 'BTC': {'price': 1.939e-06}}}]",,
322,169506,773.0,velaspad,VelasPad,VLXPAD,DeFi,"[{'startDate': '2021-09-22', 'endDate': '2021-09-22', 'type': 'Private', 'tokensForSale': 18000000, 'values': {'USD': {'price': 0.005, 'raise': 90000}}}, {'startDate': '2021-09-22', 'endDate': '2021-09-22', 'type': 'IDO', 'tokensForSale': 21600000, 'values': {'USD': {'price': 0.005, 'raise': 108000}}}]",Utility,
323,19891,778.0,betprotocol,BEPRO Network,BEPRO,Gaming,"[{'type': 'Private', 'tokensForSale': 1500000000, 'values': {'USD': {'price': 0.002, 'hardCap': 3000000, 'raise': 3000000}}}, {'endDate': '2019-12-16', 'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0016, 'hardCap': 40000, 'raise': 40000}}}]",Utility,
324,201,779.0,gifto,Gifto,GTO,Marketplace,"[{'startDate': '2017-12-14', 'endDate': '2017-12-14', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1, 'hardCap': 10000000, 'raise': 10000000}, 'BTC': {'price': 6.02e-06}, 'ETH': {'price': 0.00014}}}]",,
325,21324,781.0,bnstoken,BNS Token (OLD),BNS,Exchange token,"[{'startDate': '2020-07-23', 'endDate': '2020-07-30', 'type': 'IEO', 'tokensForSale': 41666666, 'values': {'USD': {'price': 0.024, 'raise': 1000000}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'startDate': '2020-03-01', 'endDate': '2020-03-31', 'type': 'Pre-sale', 'tokensForSale': 100000000, 'values': {}}, {'type': 'Private', 'tokensForSale': 150000000, 'values': {}}]",Utility,291750000.0
326,135761,782.0,nabox,Nabox,NABOX,Wallet,"[{'startDate': '2021-06-15', 'endDate': '2021-06-15', 'type': 'IDO', 'tokensForSale': 2000000000, 'values': {'USD': {'price': 3e-05, 'raise': 60000}}}, {'startDate': '2021-06-15', 'endDate': '2021-06-15', 'type': 'IDO', 'tokensForSale': 1666666666, 'values': {'USD': {'price': 3e-05, 'raise': 50000}}}, {'startDate': '2021-06-15', 'endDate': '2021-06-15', 'type': 'IDO', 'tokensForSale': 2333333333, 'values': {'USD': {'price': 3e-05, 'raise': 70000}}}]",Utility,
327,23848,783.0,unifi-protocol-dao,Unifi Protocol DAO,UNFI,DeFi,"[{'type': 'Seed', 'tokensForSale': 650000, 'values': {'USD': {'price': 0.15, 'raise': 97500}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 1200000, 'values': {'USD': {'price': 0.66, 'raise': 792000}}}]",Utility,
328,90617,785.0,dotmoovs,DOTMOOVS,MOOV,Artificial Intelligence,"[{'type': 'Private', 'tokensForSale': 280000000, 'values': {'USD': {'price': 0.003, 'raise': 840000}}}, {'startDate': '2021-05-25', 'endDate': '2021-05-25', 'type': 'IDO', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.004, 'raise': 160000}}}]",Utility,
329,90238,786.0,trustpad,TrustPad ,TPAD,DeFi,"[{'type': 'Seed', 'tokensForSale': 12000000, 'values': {'USD': {'price': 0.025, 'raise': 300000}}}, {'type': 'Private', 'tokensForSale': 12000000, 'values': {'USD': {'price': 0.03, 'raise': 360000}}}, {'type': 'Private 2', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.05, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.08, 'raise': 240000}}}, {'startDate': '2021-05-05', 'endDate': '2021-05-06', 'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.1, 'raise': 500000}}}]",Utility,
330,3494,787.0,0chain,0chain,ZCN,Cloud Storage,"[{'startDate': '2018-02-07', 'endDate': '2018-01-17', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 1.4, 'hardCap': 39000000, 'raise': 39000000}, 'BTC': {'price': 0.000134661924138206}, 'ETH': {'price': 0.00151997626308662}}}]",,
331,173010,792.0,era-7-game-of-truth,Era7: Game of Truth,ERA,Gaming,"[{'startDate': '2022-02-18', 'endDate': '2022-02-18', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.09, 'raise': 1800000}}}, {'type': 'Private 2', 'tokensForSale': 30000000, 'values': {}}, {'type': 'Private', 'tokensForSale': 50000000, 'values': {}}, {'type': 'Seed', 'tokensForSale': 80000000, 'values': {}}]",,
332,169318,793.0,thetan-gem,Thetan Arena,THG,Gaming,"[{'startDate': '2021-09-16', 'endDate': '2021-09-17', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.08, 'raise': 200000}}}, {'startDate': '2021-09-16', 'endDate': '2021-09-16', 'type': 'IDO', 'tokensForSale': 1250000, 'values': {'USD': {'price': 0.08, 'raise': 100000}}}, {'type': 'Strategic', 'tokensForSale': 42000000, 'values': {}}]",Utility,
333,169845,794.0,defi-land,DeFi Land,DFL,Gaming,"[{'startDate': '2021-10-13', 'endDate': '2021-10-17', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.005, 'raise': 100000}}}, {'startDate': '2021-11-24', 'endDate': '2021-11-24', 'type': 'IEO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.005, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-11-23', 'endDate': '2021-11-24', 'type': 'IDO', 'tokensForSale': 70000000, 'values': {'USD': {'price': 0.005, 'raise': 350000}}}]",Utility,
334,469,798.0,aventus,Aventus,AVT,Protocol,"[{'startDate': '2017-09-06', 'endDate': '2017-09-06', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 3.4, 'hardCap': 18800000, 'raise': 18780000}, 'BTC': {'price': 0.00081}, 'ETH': {'price': 0.01087, 'hardCap': 60000}}}]",,
335,170692,803.0,dtravel,TRVL,TRVL,Dapp,"[{'startDate': '2021-11-26', 'endDate': '2021-11-26', 'type': 'IDO', 'tokensForSale': 5555555, 'values': {'USD': {'price': 0.09, 'raise': 500000}}}, {'startDate': '2021-11-24', 'endDate': '2021-11-25', 'type': 'IEO', 'tokensForSale': 555555, 'values': {'USD': {'price': 0.09, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-11-26', 'endDate': '2021-11-26', 'type': 'IEO', 'tokensForSale': 4000000, 'values': {'USD': {'price': 0.09, 'raise': 360000}}, 'ieoPlatformExchange': {'id': 110, 'name': 'MEXC Global', 'slug': 'mxc'}}, {'startDate': '2021-11-26', 'endDate': '2021-11-26', 'type': 'IEO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.09, 'raise': 450000}}, 'ieoPlatformExchange': {'id': 124, 'name': 'Bybit', 'slug': 'bybit'}}]",Utility,
336,170341,805.0,thorswap,THORSwap,THOR,DeFi,"[{'startDate': '2021-11-01', 'endDate': '2021-11-01', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.075, 'raise': 750000}}}]",Utility,
337,29160,808.0,trias-token,Trias Token,TRIAS,Blockchain Service,"[{'type': 'IEO', 'tokensForSale': 400000, 'values': {'USD': {'price': 4, 'raise': 1600000}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'type': 'Seed', 'tokensForSale': 800000, 'values': {'USD': {'price': 4, 'raise': 3200000}}}]",Utility,
338,7142,809.0,force-protocol,ForTube,FOR,DeFi,"[{'startDate': '2019-04-22', 'endDate': '2019-04-22', 'type': 'IEO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.02, 'raise': 1000000}, 'BIX': {'price': 0.0434782609}}, 'ieoPlatformExchange': {'id': 22, 'name': 'Bibox', 'slug': 'bibox'}}, {'endDate': '2019-04-01', 'type': 'Private/Pre-sale', 'tokensForSale': 225000000, 'values': {'USD': {'price': 0.03}}}]",Utility,
339,28677,810.0,paid-network,PAID Network,PAID,DeFi,"[{'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'price': 0.015, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.025, 'raise': 750000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.035, 'raise': 700000}}}, {'startDate': '2021-01-20', 'endDate': '2021-01-21', 'type': 'IDO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.042, 'hardCap': 150000, 'raise': 150000}}}]",Utility,
340,3442,815.0,oneledger,OneLedger,OLT,Blockchain Service,"[{'startDate': '2018-06-15', 'endDate': '2018-06-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0517, 'hardCap': 15000000, 'raise': 15000015}, 'BTC': {'price': 7.99867759840417e-06}, 'ETH': {'price': 0.0001074}}}]",,
341,78090,818.0,cellframe,Cellframe ,CELL,Blockchain Service,"[{'startDate': '2021-03-12', 'endDate': '2021-03-12', 'type': 'IDO', 'tokensForSale': 1060500, 'values': {'USD': {'raise': 106500, 'price': 0.1}}}]",Utility,
342,171331,823.0,hubble-protocol,Hubble Protocol,HBB,DeFi,"[{'type': 'Seed', 'tokensForSale': 12000000, 'values': {'USD': {'price': 0.3, 'raise': 3600000}}}, {'type': 'Strategic', 'tokensForSale': 400000, 'values': {'USD': {'price': 0.75, 'raise': 300000}}}, {'startDate': '2022-01-18', 'endDate': '2022-01-23', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 1, 'raise': 2000000}}}, {'type': 'Private', 'tokensForSale': 9200000, 'values': {'USD': {'price': 0.5, 'raise': 4600000}}}, {'startDate': '2022-01-19', 'endDate': '2022-01-23', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 1, 'raise': 1000000}}}, {'startDate': '2022-01-19', 'endDate': '2022-01-26', 'type': 'IDO', 'tokensForSale': 1500000, 'values': {'USD': {'price': 1, 'raise': 1500000}}}]",Utility,
343,137999,824.0,gamestarter,Gamestarter,GAME,Marketplace,"[{'type': 'Seed', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.08, 'raise': 2000000}}}, {'startDate': '2021-08-02', 'endDate': '2021-08-07', 'type': 'IDO', 'tokensForSale': 4250000, 'values': {'USD': {'price': 0.08, 'raise': 340000}}}, {'startDate': '2021-08-06', 'endDate': '2021-08-07', 'type': 'IEO', 'tokensForSale': 625000, 'values': {'USD': {'price': 0.08, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
344,52,825.0,dragonchain,Dragonchain,DRGN,Blockchain Service,"[{'startDate': '2017-10-02', 'endDate': '2017-11-03', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0663, 'raise': 13192840}, 'BTC': {'price': 9.417e-06}, 'ETH': {'price': 0.00023}}}]",,
345,172348,826.0,affyn,Affyn,FYN,Gaming,"[{'type': 'Seed', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.02, 'raise': 200000}}}, {'type': 'Seed', 'tokensForSale': 30000000, 'values': {'USD': {'price': 0.03, 'raise': 900000}}}, {'type': 'Private', 'tokensForSale': 79500000, 'values': {'USD': {'price': 0.05, 'raise': 3975000}}}, {'type': 'Strategic', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.06, 'raise': 2400000}}}, {'type': 'Pre-sale', 'tokensForSale': 130000000, 'values': {'USD': {'price': 0.08, 'raise': 10400000}}}, {'startDate': '2022-01-28', 'endDate': '2022-01-28', 'type': 'IDO', 'tokensForSale': 2857142, 'values': {'USD': {'price': 0.14, 'raise': 400000}}}, {'startDate': '2022-01-28', 'endDate': '2022-01-28', 'type': 'IDO', 'tokensForSale': 714285, 'values': {'USD': {'price': 0.14, 'raise': 100000}}}, {'startDate': '2022-01-28', 'endDate': '2022-01-28', 'type': 'IDO', 'tokensForSale': 571428, 'values': {'USD': {'price': 0.14, 'raise': 80000}}}, {'startDate': '2022-01-28', 'endDate': '2022-01-29', 'type': 'IDO', 'tokensForSale': 1785714, 'values': {'USD': {'price': 0.14, 'raise': 250000}}}, {'startDate': '2022-01-28', 'endDate': '2022-01-29', 'type': 'IDO', 'tokensForSale': 714285, 'values': {'USD': {'price': 0.14, 'raise': 100000}}}, {'type': 'Private', 'tokensForSale': 500000, 'values': {'USD': {'price': 0.05, 'raise': 25000}}}]",Utility,
346,171188,827.0,blockchainspace,BlockchainSpace,GUILD,Gaming,"[{'startDate': '2021-12-08', 'endDate': '2021-12-11', 'type': 'IDO', 'tokensForSale': 27690000, 'values': {'USD': {'price': 0.517154, 'raise': 14320000}}}, {'type': 'Private', 'tokensForSale': 24000000, 'values': {'USD': {'price': 0.1, 'raise': 2400000}}}]",Utility,
347,6369,828.0,temco,TEMCO,TEMCO,Business,"[{'startDate': '2018-12-24', 'endDate': '2018-12-27', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'raise': 19000000, 'price': 0.00633, 'softCap': 19000000, 'hardCap': 19000000}}}]",Utility,
348,5064,830.0,videocoin,Vivid Labs,VID,Non-Fungible Tokens (NFT),"[{'endDate': '2018-05-11', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.47}}}]",,
349,132773,833.0,opulous,Opulous ,OPUL,DeFi,"[{'type': 'Seed', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.03, 'raise': 1500000}}}, {'type': 'Strategic', 'tokensForSale': 22000000, 'values': {'USD': {'price': 0.05, 'raise': 1100000}}}, {'type': 'Private', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.05, 'raise': 1500000}}}, {'type': 'Private 2', 'tokensForSale': 7000000, 'values': {'USD': {'price': 0.05, 'raise': 350000}}}, {'startDate': '2021-06-11', 'endDate': '2021-06-12', 'type': 'IDO', 'tokensForSale': 16000000, 'values': {'USD': {'price': 0.05, 'raise': 800000}}}, {'startDate': '2021-09-15', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.05, 'raise': 100000}}}, {'startDate': '2021-06-30', 'endDate': '2021-07-01', 'type': 'IDO', 'tokensForSale': 16000000, 'values': {'USD': {'price': 0.05, 'raise': 800000}}}, {'startDate': '2021-09-23', 'endDate': '2021-09-23', 'type': 'IEO', 'tokensForSale': 800000, 'values': {'USD': {'price': 0.05, 'raise': 40000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
350,28428,837.0,glitch,Glitch,GLCH,Blockchain infrastructure,"[{'startDate': '2021-01-11', 'endDate': '2021-01-12', 'type': 'IDO', 'tokensForSale': 13333333, 'values': {'USD': {'raise': 1200000, 'price': 0.09}}}, {'type': 'Seed', 'tokensForSale': 8888888, 'values': {'USD': {'price': 0.03375}}}, {'type': 'Private', 'tokensForSale': 22222222, 'values': {'USD': {'price': 0.0675, 'raise': 1500000}}}, {'type': 'Private', 'tokensForSale': 4444444, 'values': {'USD': {'price': 0.07875, 'raise': 350000}}}]",Utility,
351,84158,838.0,zignaly,Zignaly,ZIG,Trading and investment,"[{'type': 'Private', 'tokensForSale': 250000000, 'values': {'USD': {'price': 0.012, 'raise': 3000000}}}]",Utility,
352,7004,841.0,safe-haven,Safe Haven,SHA,DeFi,"[{'startDate': '2018-06-30', 'endDate': '2018-07-30', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.003}}}, {'startDate': '2018-02-24', 'endDate': '2018-03-10', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {}}]",Utility,
